epoch,recon_loss,kl_loss,train_loss,test_loss
0,0.10702104673341468,0.04167120986514621,0.10743939559216853,0.05606632803877195
1,0.10439394310944611,0.05595049263771485,0.10501428348598657,0.058330405751864114
2,0.10361969057056639,0.06589975242537481,0.10442655754310114,0.05754366541902224
3,0.10258483452101548,0.06884719048523241,0.10351564514416235,0.056124174346526466
4,0.10132108815014362,0.072384938425212,0.10240162926277628,0.057275421420733136
5,0.10081149527320156,0.07203481287729961,0.10199865898876279,0.057423861076434456
6,0.10066194473593323,0.06956032960227242,0.10192743185217734,0.0588731254140536
7,0.09998167892573057,0.07101359832342025,0.10140765865367872,0.05689138099551201
8,0.09921526219005938,0.06891888231728915,0.10074257657483772,0.055968361099561055
9,0.09939817152917385,0.06587498976538579,0.10100906204294276,0.059435102591911954
10,0.09940295045574506,0.06293950195389765,0.1011010148321037,0.05699142143130302
11,0.09863209041456382,0.061576215377836314,0.10046462666381288,0.05635586529970169
12,0.09854831277496284,0.05876788624596817,0.10047718668701472,0.056701621413230895
13,0.09860078714512012,0.056757675449329394,0.10065487792922391,0.056713113685448964
14,0.09770636260509491,0.05301967039014454,0.09982160851359367,0.056842277944087985
15,0.09876875903595377,0.05189813392374803,0.10105063407509415,0.05682880083719889
16,0.0972859380007894,0.04916442189089678,0.0996676198448296,0.055061057955026624
17,0.09740051026973459,0.04592131281754485,0.09985072358890816,0.05540112853050232
18,0.09728661007075398,0.043610840363221035,0.09984868516524632,0.05604840417702993
19,0.09778958503846769,0.04194243003924688,0.10050161969330576,0.05562190016110738
20,0.09791249333432427,0.0400540721775205,0.1007618922740221,0.05796058202783267
21,0.09772748996814092,0.03687686602481537,0.1006123797485122,0.05668706471721331
22,0.09723642951360455,0.03626976358807749,0.10035513072378105,0.05646925245722135
23,0.09728788329219376,0.032960476664205395,0.100401330601286,0.055459713687499364
24,0.09773195652222191,0.030810305727990688,0.10092722058848098,0.055610753347476324
25,0.09729785416965131,0.029798956311963224,0.1006885960146233,0.05806522791584333
26,0.0977644475383891,0.028196324145904294,0.10128219370488767,0.05504994491736094
27,0.09819022904115694,0.02638578973710537,0.10179675591212732,0.05648233443498611
28,0.09803244575030273,0.02522094028622464,0.10180614778289089,0.056258543580770495
29,0.09800578281283379,0.024619882865981373,0.10203470951981014,0.0557436262567838
30,0.09832607326960122,0.021792273563160387,0.1022226275117309,0.056252231697241466
31,0.09890067377300174,0.02060791294745825,0.10292257023630319,0.055523576339085896
32,0.09853099886741903,0.01977910771879747,0.10273953037405456,0.057494698216517766
33,0.09859789314645308,0.018308323833884463,0.10283989355795914,0.0545660008986791
34,0.09926470707136172,0.01745294380277671,0.10366236770318614,0.05506942545374235
35,0.09948050596371845,0.016756651474645844,0.10406576745488026,0.05644546747207642
36,0.0989865633762545,0.015110896973594747,0.10347033174777473,0.05541228105624517
37,0.09894299376066085,0.014398144346799839,0.10356836200312332,0.0541240856051445
38,0.09938528009310917,0.013674954823390753,0.1041333998243014,0.05463460832834244
39,0.09983070512060765,0.012856679093265147,0.10464694337160499,0.05485011041164398
40,0.10045051629896518,0.012466326084298393,0.10547958342013536,0.05511313130458196
41,0.1006859474711948,0.01205424793685476,0.10591237716100833,0.05475889990727107
42,0.10059482459392813,0.010301074526203727,0.10538521898841416,0.05703729763627052
43,0.10058834707295453,0.010812959155171283,0.10597015517177405,0.05538508569200833
44,0.10030402698450619,0.009344536509295856,0.10527079317856718,0.055119415372610094
45,0.10127881079636238,0.009140111950088155,0.10645495700063529,0.05546245177586873
46,0.1009666003562786,0.008573484171561344,0.10612756786523042,0.05416136806209882
47,0.1005768308898917,0.008113152657945951,0.10575574974494951,0.05440937876701355
