epoch,recon_loss,kl_loss,train_loss,test_loss
0,5.143757473539423,0.0042560333845526824,5.1438002189000445,3.49408278465271
1,5.025879502296448,0.07970708803515192,5.0267632581569535,3.4432960669199626
2,4.924601022843961,0.17765384334725914,4.926776203844282,3.317443339029948
3,4.812349005981728,0.21465113331322316,4.8152510854932995,3.4128872474034626
4,4.690491027302212,0.26326863357314356,4.694421026441786,3.13734974861145
5,4.556878429872018,0.32795991831355625,4.562283354776877,3.1997156461079914
6,4.4637161294619245,0.33632304753970216,4.469834764798482,3.021563998858134
7,4.3608599658365605,0.3321053872781771,4.367528758667134,2.9846572637557984
8,4.277935206890106,0.3392370405296485,4.285453039186972,2.834873112042745
9,4.208095866220969,0.34369308101358237,4.216500454478794,2.7722843090693154
10,4.128751675287883,0.33916336422165233,4.137902072182408,2.740546536445618
11,4.06745582818985,0.3364849623154711,4.077469774970302,2.751961517333984
12,4.0077885278949035,0.33827051065034336,4.018891213116823,2.6081217765808105
13,3.9774974430048906,0.3312443356823038,3.9894853477124816,2.6008005777994794
14,3.9456008474032083,0.2950197262344537,3.95737080000065,2.5854501803716023
15,3.91271080131884,0.3119665440861826,3.9264274570677014,2.5277232726415
16,3.8581489744009794,0.2685557263040984,3.8711586749112166,2.5511084238688153
17,3.8333461461243807,0.2682454643978013,3.847658868189211,2.4946306308110553
18,3.790973625801228,0.26308906105933366,3.806429734936467,2.563388641675313
19,3.775456625002402,0.2341788009636932,3.7905988340024597,2.4337791045506796
20,3.767723211535701,0.21957802703535115,3.783343741187343,2.4469732920328777
21,3.7257609830962286,0.20966169955553832,3.742162885489287,2.384640367825826
22,3.681115574306912,0.19992409639612393,3.698306295606825,2.320594588915507
23,3.666829736144454,0.1885074405344548,3.6846361535566823,2.386682931582133
24,3.642162338451103,0.18591552234634204,3.661443200376299,2.329533608754476
25,3.647317378609269,0.17670188264714348,3.6674237935631364,2.324444071451823
26,3.596620469181626,0.1566514904714293,3.6161641434386924,2.305550305048625
27,3.586431516541375,0.1523181992686457,3.607251050295653,2.2640701055526735
28,3.5505788547021373,0.14616792973268916,3.572449346383413,2.278959544499715
29,3.541308091746436,0.13503185431990358,3.5634054166299327,2.2545485734939574
30,3.5149640198107117,0.13012762760950458,3.538231423607579,2.2695560455322266
31,3.514555992903533,0.1284167745185119,3.5396181543668113,2.1817808469136555
32,3.484234915839301,0.11920967698097229,3.5095999572012158,2.184417549769084
33,3.4736261985920094,0.11265896398712087,3.4997290483227483,2.185644745826721
34,3.4612967195334257,0.11099430277115768,3.489264218895524,2.222642493247986
35,3.4446869205545494,0.09964832394487327,3.4719545201019004,2.1854997714360556
36,3.450961536831326,0.09484814069475289,3.4791052716749684,2.1584920406341555
37,3.4152597078570612,0.09041832846209959,3.444306371388612,2.11954296429952
38,3.388540866198363,0.08483883697125646,3.417997987182052,2.128024919827779
39,3.40131828740791,0.08089478865817741,3.4316222689769886,2.1201045672098795
40,3.3754491806030273,0.07908943564527565,3.4073548118273416,2.105802329381307
41,3.356938624823535,0.07469687728142296,3.3893253847404763,2.1000325282414756
42,3.3415158037786132,0.07088707104601243,3.374481004697305,2.067075522740682
43,3.3363595494517573,0.06870124775364443,3.3705534206496344,2.1291455030441284
44,3.3362160435429327,0.06443322743116706,3.370463302841893,2.1338378111521403
45,3.317752480506897,0.06225660415711226,3.3530090804453248,2.0822335402170817
46,3.3163204038584673,0.05991436313423845,3.3523869668995894,2.0630661408106485
47,3.2781332046897322,0.05501538735848886,3.31325152626744,2.0143099228541055
48,3.2819961463963545,0.05346075129798717,3.318095467708729,1.99119922320048
49,3.26947718417203,0.05401693543212281,3.3079659364841603,2.0188276290893556
50,3.2615945869021945,0.048774231846133866,3.2981752488348217,2.0090781688690185
