epoch,recon_loss,kl_loss,train_loss,test_loss
0,7.136616397787024,0.036273390673361265,7.136980568921125,4.0581182161966955
1,5.378146235589628,0.15929021996756396,5.379912349912855,3.753239329655965
0,0.8399555992197107,0.19959216086957626,0.8419593627806063,0.3611136833826701
1,0.483395587514948,0.37991405126673206,0.48760781188805896,0.2825663298368454
2,0.4400306846256609,0.35392078412351785,0.44436404053811673,0.24655754268169403
0,0.8400908647863953,0.2001194754241253,0.8420999182595147,0.3616268118222555
1,0.48341420927533396,0.37715814262628555,0.4875958796452593,0.28446402748425803
2,0.44010140774426637,0.35311912965995296,0.44442494875854915,0.24692266682783762
3,0.4261161469750934,0.33328099741979883,0.4306220911719181,0.24737970034281412
4,0.41761523954294344,0.31537139305361994,0.4223230097580839,0.24780226349830628
5,0.4108658913109038,0.2938202413971777,0.41570817320435133,0.24105473856131235
6,0.4078849330544472,0.26657576362291974,0.4127346533868048,0.24607504804929098
7,0.4061380224647345,0.2522869608192532,0.4112040408783489,0.23856419026851655
8,0.40249195832897117,0.24148851619274528,0.4078435968193743,0.23004649579524994
9,0.39901598542928696,0.2300915700831899,0.4046425880105407,0.22861063679059346
10,0.3962476035511052,0.21683284819678025,0.4020976076523463,0.2265243132909139
11,0.39620995576734896,0.2002541218642835,0.4021696114429721,0.23945194085439045
12,0.3924141752499121,0.1994610708206892,0.39896086796566294,0.22924804886182149
13,0.3877439314016589,0.18452170256663253,0.3944218694059937,0.22852545976638794
14,0.3850538093182776,0.17223059061776708,0.39192503111230004,0.22704882224400838
15,0.3836420206008134,0.16051103036712716,0.39069942564324095,0.22385440568129222
16,0.3808541714593216,0.1529403061916431,0.38826308785765257,0.22240347464879354
17,0.38070403867297703,0.14340840687078457,0.3883558495177163,0.22219012379646302
18,0.37899727153557317,0.13672772826006016,0.3870298302283994,0.21987174650033314
19,0.3773915246129036,0.13087454679663535,0.3858539898086477,0.22130319178104402
20,0.37452510799522754,0.12214591278246155,0.38321442239814335,0.22215863366921743
21,0.3729462816759392,0.11455995423926248,0.3819083469333472,0.22857981026172638
22,0.3720494481148543,0.10771485538808284,0.3813114461523515,0.22616206308205922
23,0.3709414951779224,0.10453543777543085,0.38081591493553585,0.2153502434492111
24,0.37021686964564854,0.0957398929943641,0.3801458287570212,0.22631760934988657
25,0.3697936145795716,0.09297832670725054,0.3803733645213975,0.21923943857351938
26,0.36687082962857354,0.08606704086479214,0.377608471998462,0.21460077166557312
27,0.3695427012388353,0.0815873400963567,0.3806944227329007,0.21859406928221384
28,0.36609446726463457,0.07718500626031999,0.3776433282980212,0.21336353917916615
29,0.3653955696909516,0.0727986459861751,0.37730872189557113,0.21585184435049692
30,0.36583203118708396,0.06973561934298939,0.378301064449328,0.2193617343902588
31,0.3620847154546667,0.0653047047348486,0.37482975947636143,0.21944578091303507
32,0.3630702459701785,0.061375798726523365,0.3761295797648253,0.21769029895464578
33,0.362091060589861,0.0581131460559037,0.3755557561914126,0.21715049346288046
34,0.3614096020658811,0.05566869141464984,0.37543657891176363,0.2144195040067037
35,0.3606516809927093,0.05252543897195547,0.3750246520395632,0.21601734459400176
36,0.3613463885806225,0.04931653432410072,0.3759797963279265,0.21043569346268973
37,0.3600852682634636,0.04743741387156425,0.37532441897524726,0.21083583335081738
38,0.35964008034379397,0.04585269007279917,0.3755607243489336,0.21419089138507844
39,0.3595694907837444,0.04256316774559242,0.3755140729524471,0.21979049841562906
40,0.3596543573119022,0.04031235191764103,0.3759168491319374,0.21875367065270743
41,0.35894916620519424,0.038163355085998774,0.3754958728397334,0.2130492091178894
42,0.3603515407001531,0.03677681548934844,0.3774541660591408,0.22256530423959095
43,0.35929528320277176,0.035565603265745774,0.37699693551769964,0.21288431187470755
44,0.3584033961373347,0.03284615228228547,0.37586163646645016,0.21695507069428763
45,0.35898463979915335,0.03141104785242566,0.37677306212760786,0.21207128167152406
46,0.3586731787633013,0.02973087459664654,0.3765702297290166,0.21474315524101256
