epoch,recon_loss,kl_loss,train_loss,test_loss
0,0.19488714707808363,0.14212111668247315,0.19498226695038653,0.1077898663693461
1,0.16868949219308518,0.10878621309098822,0.16877828907497502,0.09278853545928824
2,0.1569759817104097,0.08985443908238301,0.15706540306133251,0.08651224202637015
3,0.14808106805301374,0.07920144137891906,0.1481771268364456,0.08080707387677555
4,0.15703353589331662,0.16913072996841813,0.15728341018850053,0.1428615273586635
5,0.1909767173713556,0.2007922618477433,0.19133786639819542,0.1023137117254323
6,0.16284722941755145,0.05548848768834163,0.16296864466534722,0.09388372764505189
7,0.1530780274145029,0.038460426317113966,0.15318031998834125,0.08089303559270399
8,0.14592999368216153,0.029283213157517213,0.14602456514344173,0.08503784406287916
9,0.14219576175566073,0.026713870129444532,0.1423003882928579,0.0789770576460608
10,0.13770107976678345,0.022796836414339917,0.1378091962111217,0.0770057645337335
11,0.13530610546607663,0.021369888818029453,0.13542860660150094,0.07305840120233338
12,0.13146567123907585,0.01697418305384754,0.1315830278520783,0.06953019289107158
13,0.1305938290294122,0.014831826123150272,0.13071718993079331,0.07424742266021926
14,0.1273834435959105,0.011976819049946411,0.12750291324186105,0.06830247144760757
15,0.1261257435436602,0.00995317868957365,0.1262443886241979,0.06591061965144913
16,0.1261204418691772,0.008914479983677328,0.12624689484773963,0.06560717780014565
17,0.12344299305092406,0.0064839411395412215,0.12355191170893333,0.06907284825012602
18,0.12113415629223541,0.006083607370749599,0.12125449982920179,0.06478140914234622
19,0.1199368322957997,0.004935814041851295,0.12005108418977922,0.06375426220996626
20,0.11922300055933495,0.0038013626660729103,0.11932523493413572,0.06546960681163032
21,0.11871901199359584,0.0034903250693955837,0.11882722081133613,0.06725846449362821
22,0.11672321327582554,0.0025011124924747964,0.11681183879436166,0.06221916577939329
23,0.11554250224596924,0.0023592691259519023,0.11563718253401695,0.06112743991202321
24,0.11554135056212544,0.0020301597393915507,0.1156327414188396,0.061622320192641224
25,0.11386886737481863,0.0016913284971788354,0.11395343346521258,0.061497719637278854
26,0.11332312555707715,0.0015347295637992728,0.11340751041899677,0.06134680825574645
27,0.11249520931461895,0.0013332286120944278,0.11257502778122823,0.0605737520702954
28,0.11093978040541212,0.0010433473778701024,0.11100714472639892,0.05977395819178943
29,0.11073749776308735,0.0009531380513820935,0.11080326177869682,0.059210316245925834
30,0.10982608008715841,0.0010028085127015839,0.10989939121322499,0.05892005511398973
31,0.1084088599136858,0.0008007954528255612,0.1084704030374134,0.057972013821889615
32,0.10770980510170813,0.0005828142354773634,0.10775655768466769,0.064968372470346
33,0.10872331620366485,0.0006356913533333378,0.10877620673703926,0.05807973855528338
34,0.10693685888071303,0.0006509773865454244,0.10699272240270619,0.06074883133686822
35,0.10668671569200577,0.0006412641283801619,0.10674319773291548,0.0579581236274078
36,0.1051835282533257,0.0005677033192046953,0.10523463594209817,0.06388455693577898
37,0.10428138718836838,0.0005699453194446741,0.1043336412317499,0.06092252338240887
38,0.10464301524269912,0.0006073083539511707,0.10469954736806729,0.06085165590047836
39,0.10396199556136573,0.0005686752299677917,0.10401560348907003,0.059275730031317676
40,0.10133170788348825,0.0005128576031657522,0.10138056139220242,0.05825305961329361
41,0.10064926434791198,0.0004432252475520794,0.10069185076281428,0.056889033780015745
